question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
13599395,c++,False,c++|opencv,OpenCV create Mat from byte array,3,1354085402,8,http://stackoverflow.com/questions/13599395/opencv-create-mat-from-byte-array,8295,1858884,42,registered,user1858884
39737309,c++,True,c++|c|assembly|bitwise-operators,performance hit at bitwise operation,2,1475031396,1,http://stackoverflow.com/questions/39737309/performance-hit-at-bitwise-operation,72,1547399,1284,registered,zoujyjs
39746099,c++,True,c++|qt|import|singleton|qml,Calling method on C++ singleton object in JS yields &quot;TypeError: Property &#39;foo&#39; of object [object Object] is not a function&quot;,1,1475061961,0,http://stackoverflow.com/questions/39746099/calling-method-on-c-singleton-object-in-js-yields-typeerror-property-foo-o,19,122687,5039,registered,Stefan Monov
39746186,c++,False,c++|boost|boost-preprocessor,Use BOOST_PP_ENUM_BINARY_PARAMS (or similar) with semicolon as separator,0,1475062229,0,http://stackoverflow.com/questions/39746186/use-boost-pp-enum-binary-params-or-similar-with-semicolon-as-separator,12,3378179,1690,registered,Caduchon
39745751,c++,False,python|c++|cpython,C++ code not exiting when wrapped in python,1,1475060933,-1,http://stackoverflow.com/questions/39745751/c-code-not-exiting-when-wrapped-in-python,33,5998656,105,registered,Snowman08
37920033,c++,True,c++|memory,Memory Collision of Local Variables of Two Funcions,2,1466418090,0,http://stackoverflow.com/questions/37920033/memory-collision-of-local-variables-of-two-funcions,57,5594072,71,registered,Prasanth Kumar Arisetti
39725444,c++,True,c++|mysql,Cant read result from mysql,1,1474981457,0,http://stackoverflow.com/questions/39725444/cant-read-result-from-mysql,53,1059992,423,registered,Niklas
39704999,c++,False,c++|video|visual-studio-2015|gstreamer|mkv,Can not playback video file recorded by gstreamer,0,1474898551,0,http://stackoverflow.com/questions/39704999/can-not-playback-video-file-recorded-by-gstreamer,41,2515293,107,registered,Michail
27787148,c++,True,python|c++|opencv|ubuntu|kinect,how to connect xBox kinect to opencv in ubuntu?,1,1420488812,2,http://stackoverflow.com/questions/27787148/how-to-connect-xbox-kinect-to-opencv-in-ubuntu,369,3491030,18,registered,AKmin
39741849,c++,False,c++|build|c-preprocessor|bjam,Include header files optionally in C++,2,1475050911,0,http://stackoverflow.com/questions/39741849/include-header-files-optionally-in-c,50,1427663,102,registered,Rajs123
39717318,c++,True,c++|c|image|optimization,Are there any good strategies to bilinear sample from a tiled image?,3,1474957044,0,http://stackoverflow.com/questions/39717318/are-there-any-good-strategies-to-bilinear-sample-from-a-tiled-image,32,360270,3188,registered,starmole
39716673,c++,False,c++|equation|heat,Solution of heat equation by Thomas algorithm,0,1474954360,0,http://stackoverflow.com/questions/39716673/solution-of-heat-equation-by-thomas-algorithm,52,6733654,11,registered,John
39745211,c++,True,c++|heap|destructor,Destructors and the delete() method in C++,7,1475059428,0,http://stackoverflow.com/questions/39745211/destructors-and-the-delete-method-in-c,61,6858405,1,registered,AVmsterdam
39746040,c++,False,c++|linux|pipe,Large non-deterministic delay when writing to pipe,0,1475061795,0,http://stackoverflow.com/questions/39746040/large-non-deterministic-delay-when-writing-to-pipe,33,6892182,1,registered,chris
39742393,c++,True,c++|visual-studio|pointers,Pointer with no initialization in Visual studio 2015 and in c++ language,3,1475052537,0,http://stackoverflow.com/questions/39742393/pointer-with-no-initialization-in-visual-studio-2015-and-in-c-language,49,6658475,3,registered,Mohammad Ghanatian
37092521,c++,False,python|c++|macros|g++,g++ in python - macro containing various characters can not be passed,3,1462647470,0,http://stackoverflow.com/questions/37092521/g-in-python-macro-containing-various-characters-can-not-be-passed,50,4930803,18,registered,theCember
39731302,c++,True,c++|c++11|lambda,lambda calling another external lambda,2,1474998843,2,http://stackoverflow.com/questions/39731302/lambda-calling-another-external-lambda,63,5892157,16,registered,no one special
12802560,c++,True,c++|cuda|eigen,Compiling Eigen library with nvcc (CUDA),3,1349793744,3,http://stackoverflow.com/questions/12802560/compiling-eigen-library-with-nvcc-cuda,3236,1520625,95,registered,GeorgT
39744453,c++,False,c++|windows|network-programming|ip|netsh,Catch error of netsh.exe while running through createprocess,0,1475057486,0,http://stackoverflow.com/questions/39744453/catch-error-of-netsh-exe-while-running-through-createprocess,11,1387520,32,registered,Sagar
39744713,c++,True,c++|c|exc-bad-access|fread|fseek,exc_bad_access caused by sprintf,1,1475058086,-3,http://stackoverflow.com/questions/39744713/exc-bad-access-caused-by-sprintf,65,264975,671,registered,Ke.
39563063,c++,True,c++|class|oop|c++11|inheritance,calling child methods from parent pointer with different child classes,5,1474235874,12,http://stackoverflow.com/questions/39563063/calling-child-methods-from-parent-pointer-with-different-child-classes,285,2648679,2165,registered,Abhinav Gauniyal
39739875,c++,True,c++|c++14|memory-address,Declare function with memory address,1,1475045069,0,http://stackoverflow.com/questions/39739875/declare-function-with-memory-address,72,5721895,27,registered,nikomaster
39745049,c++,False,c++|windows|api|64bit|convention,Does Windows 64bit has 64bit version of windows apis?,0,1475059009,0,http://stackoverflow.com/questions/39745049/does-windows-64bit-has-64bit-version-of-windows-apis,40,6164172,793,registered,Troskyvs
39744965,c++,False,c++|active-directory|server,how Fetch Users from Active Directory with a lot of users,0,1475058787,0,http://stackoverflow.com/questions/39744965/how-fetch-users-from-active-directory-with-a-lot-of-users,13,1248464,1,registered,Mafia1990
39743970,c++,True,c++|linux|performance|gcc|64bit,"Linux 64bit calling convention uses register to pass &#39;this&#39; pointer, but code is less efficient?",1,1475056390,1,http://stackoverflow.com/questions/39743970/linux-64bit-calling-convention-uses-register-to-pass-this-pointer-but-code-is,30,6164172,793,registered,Troskyvs
35102079,c++,False,c++|class|inheritance|downcasting|up-casting,C++ - Upcasting &amp; Downcasting,2,1454158776,-1,http://stackoverflow.com/questions/35102079/c-upcasting-downcasting,134,5796768,1,registered,Mihai
39743765,c++,True,c++|regex,Split a string having colon and store in vector using regex pattern in C++,2,1475055942,0,http://stackoverflow.com/questions/39743765/split-a-string-having-colon-and-store-in-vector-using-regex-pattern-in-c,51,1942799,3,registered,Pravin Holkar
39743536,c++,True,c++|windows|winapi|mfc|window,How could i create a TreeView like Microsoft apps,2,1475055365,3,http://stackoverflow.com/questions/39743536/how-could-i-create-a-treeview-like-microsoft-apps,61,6068648,394,registered,Karim
39744548,c++,False,c++|gcc|compiler-errors|linker,GCC truncating file when linking,0,1475057677,-2,http://stackoverflow.com/questions/39744548/gcc-truncating-file-when-linking,25,6893007,1,registered,Midna
39741958,c++,False,c++|point-cloud-library,PCL_ the intersection line doesn&#39;t have the correct position compared with the two planes,0,1475051263,0,http://stackoverflow.com/questions/39741958/pcl-the-intersection-line-doesnt-have-the-correct-position-compared-with-the-t,7,5766536,1,registered,cath_y
39743065,c++,True,c++|string|pointers,reversing a string using a stack,1,1475054315,0,http://stackoverflow.com/questions/39743065/reversing-a-string-using-a-stack,82,5962015,38,registered,M.Cesar
24341114,c++,True,c++|opencv|contrast,simple illumination correction in images openCV c++,4,1403349982,15,http://stackoverflow.com/questions/24341114/simple-illumination-correction-in-images-opencv-c,15341,3762718,83,registered,user3762718
39742238,c++,True,c++,C++ Code Adjustment,3,1475052143,-3,http://stackoverflow.com/questions/39742238/c-code-adjustment,39,6892541,8,registered,Ahmed Sh
39742928,c++,True,c++|initializer-list,Why no other constructor is being allowed?,3,1475053974,1,http://stackoverflow.com/questions/39742928/why-no-other-constructor-is-being-allowed,85,4391177,2864,registered,Sumeet Singh
12975341,c++,True,c++|c++11|g++|tostring,"to_string is not a member of std, says g++",8,1350653350,153,http://stackoverflow.com/questions/12975341/to-string-is-not-a-member-of-std-says-g,192475,605618,1151,registered,Anurag Kalia
39741214,c++,False,c++|linked-list,Setter has no effect,0,1475049012,-2,http://stackoverflow.com/questions/39741214/setter-has-no-effect,35,2977386,34,registered,Ky6000
36744238,c++,True,c++|c++11|language-lawyer|shared-ptr,Why do shared_ptr deleters have to be CopyConstructible?,3,1461156335,35,http://stackoverflow.com/questions/36744238/why-do-shared-ptr-deleters-have-to-be-copyconstructible,658,3919155,4612,registered,jotik
22465748,c++,False,c++|opencv|image-processing,Initializing a contour in the mask of an image,1,1395091537,0,http://stackoverflow.com/questions/22465748/initializing-a-contour-in-the-mask-of-an-image,70,2608194,387,registered,Eagle
26947733,c++,True,c++|oop|conways-game-of-life,C++: Can a class has an object of it&#39;s own type?,3,1416067350,1,http://stackoverflow.com/questions/26947733/c-can-a-class-has-an-object-of-its-own-type,410,1741489,17,registered,divine-code
39743636,c++,False,c++|arrays|image|matrix,Read a PGM in a 2 dimensions array,0,1475055630,-1,http://stackoverflow.com/questions/39743636/read-a-pgm-in-a-2-dimensions-array,25,6152792,32,registered,Clement.Cvl
39736638,c++,False,c++|namespaces,C++ function call in namespace (un)conflict; why?,0,1475026125,0,http://stackoverflow.com/questions/39736638/c-function-call-in-namespace-unconflict-why,16,6890886,1,registered,A. Konno
6246117,c++,True,c++|algorithm|position|rounding,"C++, point and line position in 2D robust to rounding errors and position",2,1307310851,0,http://stackoverflow.com/questions/6246117/c-point-and-line-position-in-2d-robust-to-rounding-errors-and-position,513,706680,403,unregistered,Johnas
39732079,c++,True,c++|windows|qt|batch-file,Qt5: Calling .bat file with QProcess::startDetached doesn&#39;t find program in System32,1,1475001648,2,http://stackoverflow.com/questions/39732079/qt5-calling-bat-file-with-qprocessstartdetached-doesnt-find-program-in-syst,31,1816448,42,registered,Checo R
39742286,c++,False,c++|boost|graph|subgraph,Common Subgraphs,0,1475052243,0,http://stackoverflow.com/questions/39742286/common-subgraphs,17,6886361,13,registered,A.Kris
39743127,c++,False,c++|visual-studio-2015|dynamic-linking,Unresolved symbol only in 32bit mode (RtlCaptureStackBackTrace),0,1475054447,0,http://stackoverflow.com/questions/39743127/unresolved-symbol-only-in-32bit-mode-rtlcapturestackbacktrace,25,2000455,11,registered,mtosic
39671850,c++,True,c++|code-coverage|gcovr,Trouble with gcovr exclusions,1,1474683255,0,http://stackoverflow.com/questions/39671850/trouble-with-gcovr-exclusions,40,284529,3639,registered,David Doria
39730134,c++,False,c++|arrays|vector,Shuffling function not working properly,2,1474994667,-2,http://stackoverflow.com/questions/39730134/shuffling-function-not-working-properly,33,5280780,1,registered,Drew
39741493,c++,True,c++|arrays|stack,Stack implementation based on arrays,2,1475049821,0,http://stackoverflow.com/questions/39741493/stack-implementation-based-on-arrays,41,6892309,1,registered,Hayk Manukyan
39742936,c++,False,c++|multithreading|locale,Override behavior of std::locale constructor,0,1475053996,0,http://stackoverflow.com/questions/39742936/override-behavior-of-stdlocale-constructor,19,2050788,1657,registered,Spacemoose
12751900,c++,True,c++|c,Collada skinning,1,1349461177,4,http://stackoverflow.com/questions/12751900/collada-skinning,458,1723776,404,registered,Javier Ram&#237;rez
39742808,c++,True,c++|operator-overloading|rvalue,C++ generic rvalue overload,1,1475053669,0,http://stackoverflow.com/questions/39742808/c-generic-rvalue-overload,25,1941698,300,registered,MVittiS
39728588,c++,True,c++|c|performance|32bit-64bit,64 bits architecture optimization,1,1474989987,-2,http://stackoverflow.com/questions/39728588/64-bits-architecture-optimization,102,6494804,165,registered,Alexi
39742543,c++,False,c++|shared-libraries,"My code segfaults when compiled as shared object, works fine as standalone binary",1,1475052955,0,http://stackoverflow.com/questions/39742543/my-code-segfaults-when-compiled-as-shared-object-works-fine-as-standalone-binar,21,1006010,31406,registered,MathematicalOrchid
39377345,c++,False,c++|image|qt|opencv|image-processing,Image is not being shown in OpenCV in Qt,1,1473274852,0,http://stackoverflow.com/questions/39377345/image-is-not-being-shown-in-opencv-in-qt,16,5785252,16,registered,Vivek Mangal
39742504,c++,False,c++|c|multithreading|function|ffmpeg,How to get multiple av_read_frame with FFmpeg,0,1475052810,0,http://stackoverflow.com/questions/39742504/how-to-get-multiple-av-read-frame-with-ffmpeg,23,6830324,11,registered,Meugiwara
39742320,c++,False,c++|clang-format,How to get clang-format to put closing brackets for namespace on a single line,0,1475052342,0,http://stackoverflow.com/questions/39742320/how-to-get-clang-format-to-put-closing-brackets-for-namespace-on-a-single-line,10,571554,346,registered,Andrea Campi
39742478,c++,False,c++|uart|flow-control|termios,Hardware flow control with termios (CRTSCTS) for UART Device,0,1475052750,0,http://stackoverflow.com/questions/39742478/hardware-flow-control-with-termios-crtscts-for-uart-device,13,6602503,6,registered,Dingodoodl
39742470,c++,False,c++|clang-format,How to get clang-format to align chained method calls,0,1475052731,0,http://stackoverflow.com/questions/39742470/how-to-get-clang-format-to-align-chained-method-calls,12,571554,346,registered,Andrea Campi
39740761,c++,True,c++|design-patterns|linked-list|iterator|decorator,How to declare friend classes while using decorator and iterator design patterns,1,1475047701,0,http://stackoverflow.com/questions/39740761/how-to-declare-friend-classes-while-using-decorator-and-iterator-design-patterns,34,6874048,24,registered,Keagansed
34322954,c++,True,c++|opencv|opencv3.0|stereo-3d,How to generate a valid point cloud representation of a pair of stereo images using OpenCV 3.0 StereoSGBM and PCL,1,1450303444,1,http://stackoverflow.com/questions/34322954/how-to-generate-a-valid-point-cloud-representation-of-a-pair-of-stereo-images-us,866,5622031,36,registered,Ehsan Masnavi
14187006,c++,True,c++|coding-style|destructor,Is calling destructor manually always a sign of bad design?,12,1357508001,44,http://stackoverflow.com/questions/14187006/is-calling-destructor-manually-always-a-sign-of-bad-design,40615,634821,10364,registered,Violet Giraffe
39451217,c++,False,c++|eclipse|opencv|ubuntu-16.04,Where are the OpenCV libraries?,1,1473686067,-1,http://stackoverflow.com/questions/39451217/where-are-the-opencv-libraries,29,5092746,30,registered,Kordy
39737932,c++,True,c++|visual-studio|debugging|callback,Debugging callbacks in a C++ executable with devenv,1,1475036015,-1,http://stackoverflow.com/questions/39737932/debugging-callbacks-in-a-c-executable-with-devenv,26,4508063,304,registered,Trevor Hart
24974733,c++,False,c++|key|private|bcrypt|crypt,BCrypt how to turn bytes to a Key Handle,1,1406402700,0,http://stackoverflow.com/questions/24974733/bcrypt-how-to-turn-bytes-to-a-key-handle,233,3880408,1,registered,serkan
39741502,c++,True,c++|linux|x11|xlib,XLookupString does not detect 2 byte char language,1,1475049858,1,http://stackoverflow.com/questions/39741502/xlookupstring-does-not-detect-2-byte-char-language,13,5333094,11,registered,Ss.unix
1962331,c++,True,c++|c|shared-memory|mmap,C or C++ - dynamically growing/shrinking disk backed shared memory,2,1261788070,1,http://stackoverflow.com/questions/1962331/c-or-c-dynamically-growing-shrinking-disk-backed-shared-memory,496,238707,65,registered,user238707
39742034,c++,False,c++|move|move-semantics,Why is std::move most efficient when parameter is passed by value?,0,1475051488,0,http://stackoverflow.com/questions/39742034/why-is-stdmove-most-efficient-when-parameter-is-passed-by-value,48,9476,9635,registered,Dmitri Nesteruk
39740619,c++,True,c++|c|visual-studio-2013|elapsed,Finding the elapsed time,2,1475047275,0,http://stackoverflow.com/questions/39740619/finding-the-elapsed-time,43,6875846,3,registered,Newbiehere
39741658,c++,False,c++|forward-declaration,What is the difference between forward declaring a class and declaring a variable of class?,1,1475050374,-5,http://stackoverflow.com/questions/39741658/what-is-the-difference-between-forward-declaring-a-class-and-declaring-a-variabl,51,6857990,1,registered,ch4d0w
39733925,c++,False,c++|type-conversion|sfinae,SFINAE for user-defined conversion,1,1475008869,1,http://stackoverflow.com/questions/39733925/sfinae-for-user-defined-conversion,33,3445587,96,registered,user3445587
39741525,c++,True,c++|c++11|random|mt19937,Reproduce the same result of the C++ 11 random generator,1,1475049977,0,http://stackoverflow.com/questions/39741525/reproduce-the-same-result-of-the-c-11-random-generator,73,4523099,7806,registered,Humam Helfawi
39741492,c++,False,c#|c++|asp.net|.net|windows-server-2012,trouble migrating an application from windows server 2003 to windows server 2012,0,1475049816,0,http://stackoverflow.com/questions/39741492/trouble-migrating-an-application-from-windows-server-2003-to-windows-server-2012,8,6892191,1,registered,David Guisado Morcillo
39740276,c++,False,c++|visual-studio-2010|eigen|slam-algorithm,YOU_MIXED_DIFFERENT_NUMERIC_TY error in using PCL with VS 2010,0,1475046296,-1,http://stackoverflow.com/questions/39740276/you-mixed-different-numeric-ty-error-in-using-pcl-with-vs-2010,21,2515622,4,registered,user18441
35818257,c++,False,c++|opencv,OpenCV C++ People counting application - previous position/id of the blob?,0,1457203453,0,http://stackoverflow.com/questions/35818257/opencv-c-people-counting-application-previous-position-id-of-the-blob,99,6021941,1,registered,Ato
39718384,c++,True,c++|templates|typedef|public,Streamlined Way of Making Template Parameters Public?,1,1474960576,0,http://stackoverflow.com/questions/39718384/streamlined-way-of-making-template-parameters-public,45,3578468,581,registered,lo tolmencre
39741411,c++,False,c++,My List isnt adding items,0,1475049592,-2,http://stackoverflow.com/questions/39741411/my-list-isnt-adding-items,31,6892246,1,registered,Drey
14564745,c++,True,c++|sorting|iterator|multiset,c++ multiset iterator sorting,1,1359385127,0,http://stackoverflow.com/questions/14564745/c-multiset-iterator-sorting,587,1865647,90,registered,josh130
39741303,c++,False,c++|variables|naming-conventions|variable-names,class name suggestions for a class full of containers,1,1475049271,0,http://stackoverflow.com/questions/39741303/class-name-suggestions-for-a-class-full-of-containers,22,6885710,4,registered,user3222
39740866,c++,True,c++|algorithm,Simple drawing with ASCII algorithm,3,1475047966,0,http://stackoverflow.com/questions/39740866/simple-drawing-with-ascii-algorithm,74,887420,98,registered,Ilian Zapryanov
20268482,c++,True,c++|c++11,Binding functions with unique_ptr arguments to std::function&lt;void()&gt;,3,1385648474,6,http://stackoverflow.com/questions/20268482/binding-functions-with-unique-ptr-arguments-to-stdfunctionvoid,3643,338331,191,registered,rogerzanoni
39739323,c++,False,c++|delphi|memory|dll|c-strings,"In Delphi, I send AnsiString Data to C++ DLL Function, but input value was lost. Why happened this situation?",0,1475043238,-2,http://stackoverflow.com/questions/39739323/in-delphi-i-send-ansistring-data-to-c-dll-function-but-input-value-was-lost,63,6799777,1,registered,InKwon Kim
39741378,c++,False,c++|cmake|directory|subdirectory,Cmake Adding entire directory?,0,1475049486,0,http://stackoverflow.com/questions/39741378/cmake-adding-entire-directory,22,6892321,1,registered,John Doe
36734087,c++,True,c++|templates|random,How to return a random parameter?,2,1461127845,1,http://stackoverflow.com/questions/36734087/how-to-return-a-random-parameter,58,5859390,13,registered,Ares
39741142,c++,True,c++|visual-studio|visual-c++|ocr,visual c++ force the release build use the debug build code,1,1475048814,0,http://stackoverflow.com/questions/39741142/visual-c-force-the-release-build-use-the-debug-build-code,20,1688566,7,registered,user1688566
147130,c++,True,c++|garbage-collection|c++11,Why doesn&#39;t C++ have a garbage collector?,12,1222649600,181,http://stackoverflow.com/questions/147130/why-doesnt-c-have-a-garbage-collector,88896,2147,79281,registered,Jason Baker
39741250,c++,False,android|c++|qt|video,Qt Android Two Overlapping Videos,0,1475049115,0,http://stackoverflow.com/questions/39741250/qt-android-two-overlapping-videos,22,6811696,1,registered,S Novak
2056778,c++,True,c++|osx|modal-dialog|messagebox,How to display a modal message box in C++ on Mac?,3,1263388100,1,http://stackoverflow.com/questions/2056778/how-to-display-a-modal-message-box-in-c-on-mac,5299,99834,47505,registered,sorin
39506455,c++,False,c++|visual-c++|linker|release|activemq-cpp,LNK2001 error when building in Release-DLL,0,1473928315,1,http://stackoverflow.com/questions/39506455/lnk2001-error-when-building-in-release-dll,45,5408945,96,registered,M. Awais
2331751,c++,True,c++|c|types,Does the size of an int depend on the compiler and/or processor?,11,1267073985,49,http://stackoverflow.com/questions/2331751/does-the-size-of-an-int-depend-on-the-compiler-and-or-processor,24262,134713,25427,registered,Vijay
5685765,c++,True,c++|signal-processing|fftw,Computing FFT and IFFT with FFTW library C++,4,1302948176,4,http://stackoverflow.com/questions/5685765/computing-fft-and-ifft-with-fftw-library-c,7188,261842,1692,registered,DogDog
15132982,c++,True,c++|matlab|machine-learning|libsvm,"How to train in Matlab a model, save it to disk, and load in C++ program?",2,1362046848,3,http://stackoverflow.com/questions/15132982/how-to-train-in-matlab-a-model-save-it-to-disk-and-load-in-c-program,2004,817452,16999,registered,Andrey Rubshtein
39739947,c++,False,c++|input|io|terminal|user,How to check whether a user has entered the wrong value when navigating through a Terminal I/O?,1,1475045315,0,http://stackoverflow.com/questions/39739947/how-to-check-whether-a-user-has-entered-the-wrong-value-when-navigating-through,24,5331975,6,registered,Sam Talbot
38984562,c++,True,c#|c++|bytearray|opencv3.1,MatchTemplate image with image converted to BYTE pointer in OpenCV,2,1471381868,1,http://stackoverflow.com/questions/38984562/matchtemplate-image-with-image-converted-to-byte-pointer-in-opencv,132,2259618,178,registered,Edgars Šturms
39737956,c++,False,c++|macros,C++ Macro&#39;s Token-Paster as argument of a function,2,1475036198,-2,http://stackoverflow.com/questions/39737956/c-macros-token-paster-as-argument-of-a-function,36,4637178,1,registered,Gotenks00
36200639,c++,False,android|c++|opengl-es|bitmap,How to load output of openGL glReadpixels() into bitmap memory,1,1458823791,0,http://stackoverflow.com/questions/36200639/how-to-load-output-of-opengl-glreadpixels-into-bitmap-memory,189,3513801,1,registered,user255212
20138420,c++,True,c++|constructor,Classes without default constructors,2,1385101550,2,http://stackoverflow.com/questions/20138420/classes-without-default-constructors,222,1344924,345,registered,Shrikant
39739677,c++,True,c++|dictionary|stl,C++ - Passing STL map by reference to a templated function,1,1475044460,-1,http://stackoverflow.com/questions/39739677/c-passing-stl-map-by-reference-to-a-templated-function,39,997704,1389,registered,username_4567
14785443,c++,True,c++|modulo|algebra,How can I use modulo to do REVERSE (backwards) wrap-around (overflow)?,4,1360389566,5,http://stackoverflow.com/questions/14785443/how-can-i-use-modulo-to-do-reverse-backwards-wrap-around-overflow,2537,1853967,296,registered,彩音M
39738980,c++,True,c++|string|range|substr,"Why Doesn&#39;t `std::basic_string::substr` Follow The [begin, end) Convention?",3,1475041850,2,http://stackoverflow.com/questions/39738980/why-doesnt-stdbasic-stringsubstr-follow-the-begin-end-convention,52,3510736,33067,registered,Ami Tavory
26613782,c++,False,c++|binary|string-concatenation|addition,Concatenating two strings in C++ (binary number addition),1,1414514505,0,http://stackoverflow.com/questions/26613782/concatenating-two-strings-in-c-binary-number-addition,214,4165421,36,registered,user4165421
39737173,c++,True,c++|image|console,Bad Image error when trying to run program,3,1475030368,0,http://stackoverflow.com/questions/39737173/bad-image-error-when-trying-to-run-program,28,6179825,18,registered,sharpchain
39739556,c++,True,c++|oop|protected,Why is &#39;private&#39; used in object oriented program?,3,1475044098,-2,http://stackoverflow.com/questions/39739556/why-is-private-used-in-object-oriented-program,74,6868925,1,registered,Jitoon
39634189,c++,True,c++|directx|directx-11|wic|srgb,Load texture as RGB not sRGB in DirectX11 using WIC,1,1474533679,1,http://stackoverflow.com/questions/39634189/load-texture-as-rgb-not-srgb-in-directx11-using-wic,41,2848178,8,registered,Konstanty
25964052,c++,True,c++|windows|directx,Where is DirectXMath supported?,2,1411334916,1,http://stackoverflow.com/questions/25964052/where-is-directxmath-supported,659,6266,11721,registered,Fire Lancer
39597415,c++,True,android|c++|audio|superpowered,Mute Left/Right Audio Effect using Superpowered sdk,1,1474383394,3,http://stackoverflow.com/questions/39597415/mute-left-right-audio-effect-using-superpowered-sdk,98,3963918,21,registered,Mustanshir Soni
39525958,c++,True,c++|c++11|64bit|x86-64|integer-overflow,Perform 64 bit calculations in 64 bit executable,5,1474010800,2,http://stackoverflow.com/questions/39525958/perform-64-bit-calculations-in-64-bit-executable,84,3881189,147,registered,FluorescentGreen5
39737617,c++,True,c++|linux,c++ program to digits of a number,1,1475033840,-2,http://stackoverflow.com/questions/39737617/c-program-to-digits-of-a-number,55,6890974,1,registered,lex925
13270491,c++,True,java|c++|c|algorithm,How do I get the intersection between two arrays as a new array?,21,1352293861,62,http://stackoverflow.com/questions/13270491/how-do-i-get-the-intersection-between-two-arrays-as-a-new-array,61714,1314439,539,registered,Ranjan Sarma
39723288,c++,True,c++|c++11|constexpr,constexpr function must have one argument value?,2,1474975111,14,http://stackoverflow.com/questions/39723288/constexpr-function-must-have-one-argument-value,472,921070,1260,registered,Dean Seo
39739222,c++,True,c++|sorting|double,Cout Doubles in Descending Order C++,1,1475042891,0,http://stackoverflow.com/questions/39739222/cout-doubles-in-descending-order-c,36,6884908,6,registered,Dominick Alcantara
15556701,c++,True,c++|debugging|gcc|optimization,gcc -O0 vs. -Og compilation time,3,1363895337,7,http://stackoverflow.com/questions/15556701/gcc-o0-vs-og-compilation-time,1029,722869,1848,registered,daj
39738732,c++,True,c++,Trouble debugging Segmentation Error over a Linked List Function,1,1475040603,0,http://stackoverflow.com/questions/39738732/trouble-debugging-segmentation-error-over-a-linked-list-function,21,6891626,3,registered,jamessxiao
39713690,c++,False,c++|intel-pin,Line numbers in malloc trace using Pin,2,1474931130,0,http://stackoverflow.com/questions/39713690/line-numbers-in-malloc-trace-using-pin,24,1030294,389,registered,kris
39704121,c++,True,c++|opencv|graphics|transformation,Compute the similarity transformation matrix given two sets of points?,2,1474896255,0,http://stackoverflow.com/questions/39704121/compute-the-similarity-transformation-matrix-given-two-sets-of-points,43,3041068,833,registered,dontloo
39733776,c++,False,c#|c++,Open Page do Actions Silently,1,1475008311,0,http://stackoverflow.com/questions/39733776/open-page-do-actions-silently,16,6307761,1,registered,George Bandle
39579686,c++,True,c++|if-statement|for-loop|brackets,Why I don&#39;t need brackets for loop and if statement,9,1474309167,3,http://stackoverflow.com/questions/39579686/why-i-dont-need-brackets-for-loop-and-if-statement,153,6850134,24,registered,princearthur791
2618138,c++,True,c#|c++,Introduction to C# for C/C++ users,7,1271009769,10,http://stackoverflow.com/questions/2618138/introduction-to-c-for-c-c-users,3072,14114,3139,registered,Ronny Brendel
39737240,c++,True,c++|windows-services,How to set a C++ program to start automatically when windows starts up?(By windows service solution),1,1475030826,0,http://stackoverflow.com/questions/39737240/how-to-set-a-c-program-to-start-automatically-when-windows-starts-upby-windo,29,6768541,8,registered,firstaccount
39731655,c++,True,c++|algorithm|sorting,Comprehending the Bubble Sort,3,1475000147,-2,http://stackoverflow.com/questions/39731655/comprehending-the-bubble-sort,54,6674404,14,registered,Jackson Singleton
39738886,c++,False,java|c#|c++|oop|object-oriented-analysis,what can not be achieved without overriding?,0,1475041401,0,http://stackoverflow.com/questions/39738886/what-can-not-be-achieved-without-overriding,66,4510224,10,registered,Manish Kumawat
39718246,c++,False,c++|opencv|opengl|sfml|image-conversion,How to convert SFML image to OpenCV Mat in c++?,0,1474960207,1,http://stackoverflow.com/questions/39718246/how-to-convert-sfml-image-to-opencv-mat-in-c,30,6833276,6,registered,Suraksha Ajith
23914350,c++,True,c++|performance|loops|nested-loops,A big loop within a small loop always faster than a small loop within a big one?,6,1401287079,4,http://stackoverflow.com/questions/23914350/a-big-loop-within-a-small-loop-always-faster-than-a-small-loop-within-a-big-one,1774,1773471,455,registered,Steve
39726974,c++,True,c++|linux|shared-libraries|sudo|ldd,Moving application to Linux server from local Linux machine,1,1474985489,0,http://stackoverflow.com/questions/39726974/moving-application-to-linux-server-from-local-linux-machine,21,1179925,2196,registered,mrgloom
39738488,c++,False,c++|vector,Resizing vector of arrays does not compile,0,1475039279,4,http://stackoverflow.com/questions/39738488/resizing-vector-of-arrays-does-not-compile,35,565635,52814,registered,orlp
33245774,c++,True,c++|sockets|ftp,Simple FTP Client C++,2,1445371191,-2,http://stackoverflow.com/questions/33245774/simple-ftp-client-c,568,3268054,40,registered,user3268054
39738143,c++,True,c++,What is meant by passing naked array in C++,2,1475037415,2,http://stackoverflow.com/questions/39738143/what-is-meant-by-passing-naked-array-in-c,64,6091736,28,registered,Vivek Subramanian
39738242,c++,True,c++|pointers,Benefits of using pointer in this example?,2,1475038009,1,http://stackoverflow.com/questions/39738242/benefits-of-using-pointer-in-this-example,52,1085848,739,registered,TomSawyer
